FBbt:00047580	subclass	owl:Class	descending neuron of the anterior dorsal brain DNa09	Descending neuron belonging to the DNa group, having a cell body on the anterior dorsal surface of the brain. This neuron crosses the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the antler, inferior bridge, superior medial protocerebrum, inferior posterior slope, superior posterior slope, gorget, gnathal ganglion, neck neuropil, wing neuropil, haltere neuropil and upper tectulum. It fasciculates with the median tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNa09	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNa09	FlyBase:FBrf0239335							FBbt:00047512																			FBbt:00045039				FBbt:00040050									FBbt:00007055								FBbt:00045046	FBbt:00045040		FBbt:00040039		FBbt:00014013	FBbt:00047173	FBbt:00047137	FBbt:00047138	FBbt:00047519															FBbt:00047535				
FBbt:00047581	subclass	owl:Class	descending neuron of the anterior dorsal brain DNa10	Descending neuron belonging to the DNa group, having a cell body on the anterior dorsal surface of the brain. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the antler, inferior bridge, saddle, superior medial protocerebrum, superior intermediate protocerebrum, optic tubercle, posterior lateral protocerebrum, inferior posterior slope, superior posterior slope, gnathal ganglion, neck neuropil, wing neuropil and upper tectulum. It fasciculates with the median tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to VGlut-F-200121, described by FlyCircuit (FBrf0212704).	CP	2018-09-20T12:00:00Z	DNa10	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNa10	FlyBase:FBrf0239335							FBbt:00047512																			FBbt:00045039				FBbt:00040050							FBbt:00045048		FBbt:00007055	FBbt:00045032		FBbt:00007059	FBbt:00040044				FBbt:00045046	FBbt:00045040				FBbt:00014013	FBbt:00047173	FBbt:00047137		FBbt:00047519															FBbt:00047535				
FBbt:00047582	subclass	owl:Class	descending neuron of the anterior ventral brain DNb01	Descending neuron belonging to the DNb group, having a cell body on the anterior ventral surface of the brain. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the lateral accessory lobe, inferior posterior slope, superior posterior slope, epaulette , vest, gnathal ganglion, neck neuropil, wing neuropil, haltere neuropil, upper tectulum and T2 leg neuropil. It fasciculates with the median tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to VGlut-F-500726, described by FlyCircuit (FBrf0212704).	CP	2018-09-20T12:00:00Z	DNb01	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNb01	FlyBase:FBrf0239335										FBbt:00047513																						FBbt:00003681															FBbt:00045046	FBbt:00045040	FBbt:00040040		FBbt:00040041	FBbt:00014013	FBbt:00047173	FBbt:00047137	FBbt:00047138	FBbt:00047519				FBbt:00047141											FBbt:00047535				
FBbt:00047583	subclass	owl:Class	descending neuron of the anterior ventral brain DNb02	Descending neuron belonging to the DNb group, having a cell body on the anterior ventral surface of the brain. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the lateral accessory lobe, inferior posterior slope, superior posterior slope, epaulette , vest, gnathal ganglion, neck neuropil and haltere neuropil. It fasciculates with the intermediate tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is a cluster of up to two of these cells in each hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to fru-F-100073 and VGlut-F-300245, described by FlyCircuit (FBrf0212704).	CP	2018-09-20T12:00:00Z	DNb02	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNb02	FlyBase:FBrf0239335										FBbt:00047513																						FBbt:00003681															FBbt:00045046	FBbt:00045040	FBbt:00040040		FBbt:00040041	FBbt:00014013	FBbt:00047173		FBbt:00047138																	FBbt:00047534			
FBbt:00047584	subclass	owl:Class	descending neuron of the anterior ventral brain DNb03	Descending neuron belonging to the DNb group, having a cell body on the anterior ventral surface of the brain. This neuron does not cross the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the inferior posterior slope, gnathal ganglion, neck neuropil and haltere neuropil. It fasciculates with the intermediate tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is a cluster of up to two of these cells in each hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNb03	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNb03	FlyBase:FBrf0239335										FBbt:00047513																																					FBbt:00045046					FBbt:00014013	FBbt:00047173		FBbt:00047138																	FBbt:00047534			
FBbt:00047585	subclass	owl:Class	descending neuron of the anterior ventral brain DNb04	Descending neuron belonging to the DNb group, having a cell body on the anterior ventral surface of the brain. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the antler, inferior bridge, saddle, antennal mechanosensory and motor center, inferior posterior slope, superior posterior slope, gnathal ganglion, neck neuropil, wing neuropil and upper tectulum. It fasciculates with the median tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNb04	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNb04	FlyBase:FBrf0239335										FBbt:00047513																FBbt:00045039				FBbt:00040050							FBbt:00045048	FBbt:00003982									FBbt:00045046	FBbt:00045040				FBbt:00014013	FBbt:00047173	FBbt:00047137		FBbt:00047519															FBbt:00047535				
FBbt:00047586	subclass	owl:Class	descending neuron of the anterior ventral brain DNb05	Descending neuron belonging to the DNb group, having a cell body on the anterior ventral surface of the brain. This neuron does not cross the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the antennal lobe, saddle, posterior lateral protocerebrum, wedge, posterior ventrolateral protocerebrum, superior posterior slope, gnathal ganglion, upper tectulum, lower tectulum, T1 leg neuropil, T2 leg neuropil and T3 leg neuropil. It fasciculates with the ventral lateral tract of the ventral cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to the antennal mechanosensory and motor center Di7 neuron (FBbt:00111492), described by Matsuo et al., 2016 (FBrf0230862).	CP	2018-09-20T12:00:00Z	DNb05	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNb05	FlyBase:FBrf0239335	http://purl.obolibrary.org/obo/FBbt_00111492	FlyBase:FBrf0239335								FBbt:00047513		FBbt:00007401																									FBbt:00045048						FBbt:00040044		FBbt:00045027	FBbt:00040042		FBbt:00045040				FBbt:00014013				FBbt:00047519	FBbt:00047174		FBbt:00047140	FBbt:00047141	FBbt:00047142												FBbt:00047543		
FBbt:00047587	subclass	owl:Class	descending neuron of the anterior ventral brain DNb06	Descending neuron belonging to the DNb group, having a cell body on the anterior ventral surface of the brain. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the inferior posterior slope, superior posterior slope, gnathal ganglion, T1 leg neuropil, T2 leg neuropil and T3 leg neuropil. It fasciculates with the ventral lateral tract of the ventral cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNb06	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNb06	FlyBase:FBrf0239335										FBbt:00047513																																					FBbt:00045046	FBbt:00045040				FBbt:00014013							FBbt:00047140	FBbt:00047141	FBbt:00047142												FBbt:00047543		
FBbt:00047588	subclass	owl:Class	descending neuron of the pars intercerebralis DNc01	Descending neuron belonging to the DNc group, having a cell body in the pars intercerebralis. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the antennal lobe, medulla, lobula plate, mushroom body calyx, mushroom body vertical lobe, fan-shaped body, protocerebral bridge, inferior clamp, flange, prow, saddle, antennal mechanosensory and motor center, superior medial protocerebrum, superior intermediate protocerebrum, superior lateral protocerbrum, anterior ventrolateral protocerebrum, wedge, posterior ventrolateral protocerebrum, inferior posterior slope, superior posterior slope, gorget, vest, gnathal ganglion, neck neuropil, wing neuropil, haltere neuropil, upper tectulum, lower tectulum, abdominal neuromere, T1 leg neuropil, T2 leg neuropil, T3 leg neuropil, wing sensory neuropil, T1 median ventral association center, T2 median ventral association center and T3 median ventral association center. It fasciculates with the dorsal lateral tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNc01	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNc01	FlyBase:FBrf0239335								FBbt:00047514				FBbt:00007401	FBbt:00003748		FBbt:00003885		FBbt:00007385			FBbt:00015407			FBbt:00003679		FBbt:00003668		FBbt:00040049								FBbt:00045050	FBbt:00040051	FBbt:00045048	FBbt:00003982	FBbt:00007055	FBbt:00045032	FBbt:00007054			FBbt:00040043	FBbt:00045027	FBbt:00040042	FBbt:00045046	FBbt:00045040		FBbt:00040039	FBbt:00040041	FBbt:00014013	FBbt:00047173	FBbt:00047137	FBbt:00047138	FBbt:00047519	FBbt:00047174	FBbt:00110173	FBbt:00047140	FBbt:00047141	FBbt:00047142				FBbt:00047526	FBbt:00047523	FBbt:00047524	FBbt:00047525	FBbt:00047533						
FBbt:00047589	subclass	owl:Class	descending neuron of the pars intercerebralis DNc02	Descending neuron belonging to the DNc group, having a cell body in the pars intercerebralis. This neuron crosses the midline and descends on the contralateral side of the cervical connective. It has neurites in the antennal lobe, medulla, lobula plate, lobula, mushroom body calyx, fan-shaped body, protocerebral bridge, inferior clamp, flange, prow, saddle, antennal mechanosensory and motor center, superior medial protocerebrum, superior intermediate protocerebrum, superior lateral protocerbrum, anterior ventrolateral protocerebrum, wedge, posterior ventrolateral protocerebrum, inferior posterior slope, superior posterior slope, gorget, vest, gnathal ganglion, neck neuropil, wing neuropil, haltere neuropil, upper tectulum, lower tectulum, abdominal neuromere, T1 leg neuropil, T2 leg neuropil, T3 leg neuropil, wing sensory neuropil, T1 median ventral association center, T2 median ventral association center and T3 median ventral association center. It fasciculates with the dorsal lateral tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNc02	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNc02	FlyBase:FBrf0239335								FBbt:00047514				FBbt:00007401	FBbt:00003748		FBbt:00003885	FBbt:00003852	FBbt:00007385						FBbt:00003679		FBbt:00003668		FBbt:00040049								FBbt:00045050	FBbt:00040051	FBbt:00045048	FBbt:00003982	FBbt:00007055	FBbt:00045032	FBbt:00007054			FBbt:00040043	FBbt:00045027	FBbt:00040042	FBbt:00045046	FBbt:00045040		FBbt:00040039	FBbt:00040041	FBbt:00014013	FBbt:00047173	FBbt:00047137	FBbt:00047138	FBbt:00047519	FBbt:00047174	FBbt:00110173	FBbt:00047140	FBbt:00047141	FBbt:00047142				FBbt:00047526	FBbt:00047523	FBbt:00047524	FBbt:00047525	FBbt:00047533						
FBbt:00047590	subclass	owl:Class	descending neuron of the anterior brain DNd01	Descending neuron belonging to the DNd group, having a cell body just lateral to the antennal lobe, on the anterior surface of the brain. This neuron does not cross the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the flange, superior medial protocerebrum, upper tectulum and abdominal neuromere. It fasciculates with the median dorsal abdominal tract in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to fru-F-500429, described by FlyCircuit (FBrf0212704).	CP	2018-09-20T12:00:00Z	DNd01	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNd01	FlyBase:FBrf0239335											FBbt:00047515																								FBbt:00045050				FBbt:00007055																	FBbt:00047519		FBbt:00110173												FBbt:00047544					
FBbt:00047591	subclass	owl:Class	descending neuron of the anterior brain DNd02	Descending neuron belonging to the DNd group, having a cell body just lateral to the antennal lobe, on the anterior surface of the brain. This neuron crosses the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the anterior ventrolateral protocerebrum, wedge, posterior ventrolateral protocerebrum, vest, gnathal ganglion, upper tectulum, lower tectulum, abdominal neuromere, T1 leg neuropil, T2 leg neuropil, T3 leg neuropil, T1 ventral association center, T2 ventral association center, T3 ventral association center, wing sensory neuropil, T1 median ventral association center, T2 median ventral association center and T3 median ventral association center. It fasciculates with the dorsal lateral tract of the ventral cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to the octopaminergic VL1 neuron (FBbt:00110165), described by Busch et al., 2009 (FBrf0207458).	CP	2018-09-20T12:00:00Z	DNd02	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNd02	FlyBase:FBrf0239335	http://purl.obolibrary.org/obo/FBbt_00110165	FlyBase:FBrf0239335									FBbt:00047515																																	FBbt:00040043	FBbt:00045027	FBbt:00040042					FBbt:00040041	FBbt:00014013				FBbt:00047519	FBbt:00047174	FBbt:00110173	FBbt:00047140	FBbt:00047141	FBbt:00047142	FBbt:00047520	FBbt:00047521	FBbt:00047522	FBbt:00047526	FBbt:00047523	FBbt:00047524	FBbt:00047525						FBbt:00047541	
FBbt:00047592	subclass	owl:Class	descending neuron of the anterior brain DNd03	Descending neuron belonging to the DNd group, having a cell body just lateral to the antennal lobe, on the anterior surface of the brain. This neuron crosses the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the flange, saddle, posterior lateral protocerebrum, anterior ventrolateral protocerebrum, wedge, posterior ventrolateral protocerebrum, vest, gnathal ganglion, neck neuropil, wing neuropil, haltere neuropil, upper tectulum, lower tectulum, T1 leg neuropil, T2 leg neuropil, T3 leg neuropil, T1 ventral association center, T2 ventral association center, T3 ventral association center and wing sensory neuropil. It fasciculates with the dorsal lateral tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is one of these cells per hemisphere.	FlyBase:FBrf0239335	Namiki et al., 2018 (FBrf0239335), identify this as being morphologically similar to the octopaminergic VL2 neuron (FBbt:00110166), described by Busch et al., 2009 (FBrf0207458).	CP	2018-09-20T12:00:00Z	DNd03	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNd03	FlyBase:FBrf0239335	http://purl.obolibrary.org/obo/FBbt_00110166	FlyBase:FBrf0239335									FBbt:00047515																								FBbt:00045050		FBbt:00045048						FBbt:00040044	FBbt:00040043	FBbt:00045027	FBbt:00040042					FBbt:00040041	FBbt:00014013	FBbt:00047173	FBbt:00047137	FBbt:00047138	FBbt:00047519	FBbt:00047174		FBbt:00047140	FBbt:00047141	FBbt:00047142	FBbt:00047520	FBbt:00047521	FBbt:00047522	FBbt:00047526				FBbt:00047533						
FBbt:00047593	subclass	owl:Class	descending neuron of the gnathal ganglion DNg01	Descending neuron belonging to the DNg group, having a cell body in the cell body rind around the gnathal ganglion. This neuron does not cross the midline and descends on the ipsilateral side of the cervical connective. It has neurites in the posterior lateral protocerebrum, posterior ventrolateral protocerebrum, inferior posterior slope, superior posterior slope, epaulette , vest, gnathal ganglion, neck neuropil, wing neuropil and upper tectulum. It fasciculates with the median tract of the dorsal cervical fascicle in the thoracico-abdominal ganglion. There is a cluster of up to ten of these cells in each hemisphere.	FlyBase:FBrf0239335		CP	2018-09-20T12:00:00Z	DNg01	http://purl.obolibrary.org/obo/fbbt#VFB_SYMBOL	DNg01	FlyBase:FBrf0239335					FBbt:00047516																																						FBbt:00040044			FBbt:00040042	FBbt:00045046	FBbt:00045040	FBbt:00040040		FBbt:00040041	FBbt:00014013	FBbt:00047173	FBbt:00047137		FBbt:00047519															FBbt:00047535				
