Level	Rule Name	Subject	Property	Value
ERROR	multiple_labels	RO:0013005	rdfs:label	receives_synaptic_input_throughout
ERROR	multiple_labels	RO:0013006	rdfs:label	sends synaptic output throughout@en
ERROR	multiple_labels	RO:0013006	rdfs:label	sends_synaptic_output_throughout
ERROR	multiple_labels	RO:0013007	rdfs:label	has sensory dendrite in@en
ERROR	multiple_labels	RO:0013007	rdfs:label	has_sensory_dendrite_in
ERROR	multiple_labels	RO:0013008	rdfs:label	receives synaptic input from neuron@en
ERROR	multiple_labels	RO:0013008	rdfs:label	receives_synaptic_input_from_neuron
ERROR	multiple_labels	RO:0013009	rdfs:label	sends synaptic output to cell@en
ERROR	multiple_labels	RO:0013009	rdfs:label	sends_synaptic_output_to_cell
WARN	duplicate_definition	FBbt:00001706	IAO:0000115	Region of the larval fat body, posterior to region 1. It consists of a descending band of cells extending over the salivary gland that joins with a ventral commissure that connects to the two main lateral sheets of the fat body. There are two of these similar branches per larvae (2' and 2'').
WARN	duplicate_definition	FBbt:00001707	IAO:0000115	Region of the larval fat body, posterior to region 1. It consists of a descending band of cells extending over the salivary gland that joins with a ventral commissure that connects to the two main lateral sheets of the fat body. There are two of these similar branches per larvae (2' and 2'').
WARN	duplicate_definition	FBbt:00003460	IAO:0000115	One of the two oblique sternopleural muscles of abdominal segment 1.
WARN	duplicate_definition	FBbt:00003461	IAO:0000115	One of the two oblique sternopleural muscles of abdominal segment 1.
WARN	duplicate_definition	FBbt:00002645	IAO:0000115	One of the three sensilla of the dorsal medial fold, located on the internal dorsal fold of the larval pharynx.
WARN	duplicate_definition	FBbt:00002646	IAO:0000115	One of the three sensilla of the dorsal medial fold, located on the internal dorsal fold of the larval pharynx.
WARN	duplicate_definition	FBbt:00002647	IAO:0000115	One of the three sensilla of the dorsal medial fold, located on the internal dorsal fold of the larval pharynx.
WARN	duplicate_definition	FBbt:00002731	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval prothoracic segment.
WARN	duplicate_definition	FBbt:00002732	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval prothoracic segment.
WARN	duplicate_definition	FBbt:00002733	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval prothoracic segment.
WARN	duplicate_definition	FBbt:00002767	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval metathoracic segment.
WARN	duplicate_definition	FBbt:00002768	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval metathoracic segment.
WARN	duplicate_definition	FBbt:00002769	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval metathoracic segment.
WARN	duplicate_definition	FBbt:00002749	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval mesothoracic segment.
WARN	duplicate_definition	FBbt:00002750	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval mesothoracic segment.
WARN	duplicate_definition	FBbt:00002751	IAO:0000115	One of the three campaniform sensilla of the dorsal sensory cluster of the embryonic/larval mesothoracic segment.
WARN	duplicate_definition	FBbt:00002055	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.
WARN	duplicate_definition	FBbt:00002056	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.
WARN	duplicate_definition	FBbt:00002057	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.
WARN	duplicate_definition	FBbt:00002058	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.
WARN	duplicate_definition	FBbt:00047679	IAO:0000115	Neuron that may be involved in escape behavior of the larva.
WARN	duplicate_definition	FBbt:00047680	IAO:0000115	Neuron that may be involved in escape behavior of the larva.
WARN	duplicate_definition	FBbt:00047677	IAO:0000115	Neuron of the subesophageal ganglion that may be involved in larval avoidance behavior.
WARN	duplicate_definition	FBbt:00047678	IAO:0000115	Neuron of the subesophageal ganglion that may be involved in larval avoidance behavior.
WARN	duplicate_definition	FBbt:00047672	IAO:0000115	Neuron of the larval subesophageal ganglion that is involved in turning motion of the larva.
WARN	duplicate_definition	FBbt:00047673	IAO:0000115	Neuron of the larval subesophageal ganglion that is involved in turning motion of the larva.
WARN	duplicate_definition	FBbt:00100566	IAO:0000115	Neuroblast of the tritocerebrum that generates a secondary lineage (Kuert et al., 2014).
WARN	duplicate_definition	FBbt:00100572	IAO:0000115	Neuroblast of the tritocerebrum that generates a secondary lineage (Kuert et al., 2014).
WARN	duplicate_definition	FBbt:00002033	IAO:0000115	Multidendritic neuron located in the lateral complex of the second and third thoracic segments of the larva.
WARN	duplicate_definition	FBbt:00002034	IAO:0000115	Multidendritic neuron located in the lateral complex of the second and third thoracic segments of the larva.
WARN	duplicate_definition	FBbt:00002710	IAO:0000115	Mono-dendritic sensillum of the ventral organ.
WARN	duplicate_definition	FBbt:00002712	IAO:0000115	Mono-dendritic sensillum of the ventral organ.
WARN	duplicate_definition	FBbt:00002713	IAO:0000115	Mono-dendritic sensillum of the ventral organ.
WARN	duplicate_definition	FBbt:00003842	IAO:0000115	Medullary tangential neuron that arborizes in the medulla.
WARN	duplicate_definition	FBbt:00003844	IAO:0000115	Medullary tangential neuron that arborizes in the medulla.
WARN	duplicate_definition	FBbt:00003861	IAO:0000115	Lobula tangential neuron that arborizes in the lobula.
WARN	duplicate_definition	FBbt:00003867	IAO:0000115	Lobula tangential neuron that arborizes in the lobula.
WARN	duplicate_definition	FBbt:00002839	IAO:0000115	Lateral mono-innervated hair of larval abdominal segments 1-7.
WARN	duplicate_definition	FBbt:00002847	IAO:0000115	Lateral mono-innervated hair of larval abdominal segments 1-7.
WARN	duplicate_definition	FBbt:00047980	IAO:0000115	Larval neuron that has presynapses in the ipsilateral and contralateral centroposterior medial compartment (posterior inferior protocerebrum) and postsynapses in the lateral region (M2/shaft) of the mushroom body medial lobe (Saumweber et al., 2018). It is GABAergic (Eichler et al., 2017). It outputs onto FAN-8 (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00047981	IAO:0000115	Larval neuron that has presynapses in the ipsilateral and contralateral centroposterior medial compartment (posterior inferior protocerebrum) and postsynapses in the lateral region (M2/shaft) of the mushroom body medial lobe (Saumweber et al., 2018). It is GABAergic (Eichler et al., 2017). It outputs onto FAN-8 (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049061	IAO:0000115	Larval mushroom body two-step feedback neuron that receives synaptic input from FBN-2 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049062	IAO:0000115	Larval mushroom body two-step feedback neuron that receives synaptic input from FBN-2 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049052	IAO:0000115	Larval mushroom body two-step feedback neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049054	IAO:0000115	Larval mushroom body two-step feedback neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049031	IAO:0000115	Larval mushroom body one-step feedback neuron that receives synaptic input from FBNs, MBON-p1 and FBN-2 and outputs onto MBIN-l1 and FBN-25 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049034	IAO:0000115	Larval mushroom body one-step feedback neuron that receives synaptic input from FBNs, MBON-p1 and FBN-2 and outputs onto MBIN-l1 and FBN-25 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049026	IAO:0000115	Larval mushroom body one-step feedback neuron that receives synaptic input from FBNs, FB2Ns and MBON-m1 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049028	IAO:0000115	Larval mushroom body one-step feedback neuron that receives synaptic input from FBNs, FB2Ns and MBON-m1 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049071	IAO:0000115	Larval mushroom body feedforward neuron that outputs onto DAN-c1 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049084	IAO:0000115	Larval mushroom body feedforward neuron that outputs onto DAN-c1 (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049070	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049072	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049073	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049074	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049075	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049076	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049077	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049078	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049079	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049080	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049081	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049083	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049085	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049086	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049087	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049088	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049089	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049090	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049091	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049092	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049093	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049094	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049095	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049096	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049097	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049098	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049099	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049101	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049102	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049105	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049106	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049107	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049108	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049109	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00049110	IAO:0000115	Larval mushroom body feedforward neuron (Eschbach et al., 2020). There is one bilateral pair of these cells (Eschbach et al., 2020).
WARN	duplicate_definition	FBbt:00047204	IAO:0000115	Larval Ladder neuron subtype.
WARN	duplicate_definition	FBbt:00047205	IAO:0000115	Larval Ladder neuron subtype.
WARN	duplicate_definition	FBbt:00047206	IAO:0000115	Larval Ladder neuron subtype.
WARN	duplicate_definition	FBbt:00051350	IAO:0000115	Larval interneuron that is relatively late-born in the NB7-1 Notch OFF primary hemilineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00051353	IAO:0000115	Larval interneuron that is relatively late-born in the NB7-1 Notch OFF primary hemilineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00051351	IAO:0000115	Larval interneuron that is late-born in the NB7-1 Notch OFF primary hemilineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00051352	IAO:0000115	Larval interneuron that is late-born in the NB7-1 Notch OFF primary hemilineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048597	IAO:0000115	Larval interneuron that is late-born in the NB1-2 Notch ON primary hemilineage and has predominantly dorsal terminals (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048981	IAO:0000115	Larval interneuron that is late-born in the NB1-2 Notch ON primary hemilineage and has predominantly dorsal terminals (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00051321	IAO:0000115	Larval interneuron that is late-born in the NB1-2 Notch ON primary hemilineage and has predominantly dorsal terminals (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00051342	IAO:0000115	Larval interneuron that is early-born in the NB7-1 Notch ON primary hemilineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00051343	IAO:0000115	Larval interneuron that is early-born in the NB7-1 Notch ON primary hemilineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048978	IAO:0000115	Larval interneuron that is early-born in the NB5-2 Notch ON primary hemilineage and has predominantly dorsal terminals (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048979	IAO:0000115	Larval interneuron that is early-born in the NB5-2 Notch ON primary hemilineage and has predominantly dorsal terminals (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048980	IAO:0000115	Larval interneuron that is early-born in the NB5-2 Notch ON primary hemilineage and has predominantly dorsal terminals (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048970	IAO:0000115	Larval interneuron that is early-born in the NB3-3 primary lineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00048971	IAO:0000115	Larval interneuron that is early-born in the NB3-3 primary lineage (Mark et al., 2021).
WARN	duplicate_definition	FBbt:00047451	IAO:0000115	Larval gustatory receptor neuron of the dorsal organ group. This neuron has a cell body in the dorsal organ ganglion and innervates the dorsal organ. There is one of these cells per hemisphere and it expresses Gr2a and Gr28a (Kwon et al., 2011).
WARN	duplicate_definition	FBbt:00047452	IAO:0000115	Larval gustatory receptor neuron of the dorsal organ group. This neuron has a cell body in the dorsal organ ganglion and innervates the dorsal organ. There is one of these cells per hemisphere and it expresses Gr2a and Gr28a (Kwon et al., 2011).
WARN	duplicate_definition	FBbt:00047435	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. There is one of these cells per hemisphere and it expresses Gr33a, Gr66a and Gr68a.
WARN	duplicate_definition	FBbt:00047436	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. There is one of these cells per hemisphere and it expresses Gr33a, Gr66a and Gr68a.
WARN	duplicate_definition	FBbt:00047438	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. There is one of these cells per hemisphere and it expresses Gr28a.
WARN	duplicate_definition	FBbt:00047439	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. There is one of these cells per hemisphere and it expresses Gr28a.
WARN	duplicate_definition	FBbt:00047440	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. There is one of these cells per hemisphere and it expresses Gr33a, Gr66a, Gr32a, Gr22b, Gr39a.a and Gr39b.
WARN	duplicate_definition	FBbt:00047441	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. There is one of these cells per hemisphere and it expresses Gr33a, Gr66a, Gr32a, Gr22b, Gr39a.a and Gr39b.
WARN	duplicate_definition	FBbt:00047444	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. There is one of these cells per hemisphere and it expresses Gr28a.
WARN	duplicate_definition	FBbt:00047445	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. There is one of these cells per hemisphere and it expresses Gr28a.
WARN	duplicate_definition	FBbt:00048641	IAO:0000115	GABAergic interneuron of the larval abdominal neuromere that has output onto a transverse muscle motor neuron, but does not show wave-like activity during locomotion (Zwart et al., 2016).
WARN	duplicate_definition	FBbt:00048642	IAO:0000115	GABAergic interneuron of the larval abdominal neuromere that has output onto a transverse muscle motor neuron, but does not show wave-like activity during locomotion (Zwart et al., 2016).
WARN	duplicate_definition	FBbt:00110666	IAO:0000115	An olfactory basiconic sensillum of the lateral surface of the antenna, innervated by 3 ORNs.
WARN	duplicate_definition	FBbt:00110667	IAO:0000115	An olfactory basiconic sensillum of the lateral surface of the antenna, innervated by 3 ORNs.
WARN	duplicate_definition	FBbt:00007480	IAO:0000115	Air sac tracheoblast that is not at the tip or leading edge of an air sac primordium.
WARN	duplicate_definition	FBbt:00007481	IAO:0000115	Air sac tracheoblast that is not at the tip or leading edge of an air sac primordium.
WARN	duplicate_definition	FBbt:00007479	IAO:0000115	Air sac tracheoblast at the tip (leading edge) of the developing air sac primordium. It forms extensive filopodia.
WARN	duplicate_definition	FBbt:00007489	IAO:0000115	Air sac tracheoblast at the tip (leading edge) of the developing air sac primordium. It forms extensive filopodia.
WARN	duplicate_definition	FBbt:00051094	IAO:0000115	Adult neuron with its soma in the metathoracic neuromere (Feng et al., 2020). It is weakly excited downstream of moonwalker descending neuron activity (Feng et al., 2020). There is 1 of these cells per hemineuromere (Feng et al., 2020).
WARN	duplicate_definition	FBbt:00051110	IAO:0000115	Adult neuron with its soma in the metathoracic neuromere (Feng et al., 2020). It is weakly excited downstream of moonwalker descending neuron activity (Feng et al., 2020). There is 1 of these cells per hemineuromere (Feng et al., 2020).
WARN	duplicate_definition	FBbt:00051089	IAO:0000115	Adult neuron with its soma in the metathoracic neuromere (Feng et al., 2020). It is strongly excited downstream of moonwalker descending neuron activity (Feng et al., 2020). There is 1 of these cells per hemineuromere (Feng et al., 2020).
WARN	duplicate_definition	FBbt:00051095	IAO:0000115	Adult neuron with its soma in the metathoracic neuromere (Feng et al., 2020). It is strongly excited downstream of moonwalker descending neuron activity (Feng et al., 2020). There is 1 of these cells per hemineuromere (Feng et al., 2020).
WARN	duplicate_definition	FBbt:00051105	IAO:0000115	Adult neuron with its soma in the metathoracic neuromere (Feng et al., 2020). It is strongly excited downstream of moonwalker descending neuron activity (Feng et al., 2020). There is 1 of these cells per hemineuromere (Feng et al., 2020).
WARN	duplicate_definition	FBbt:00051107	IAO:0000115	Adult neuron with its soma in the metathoracic neuromere (Feng et al., 2020). It is strongly excited downstream of moonwalker descending neuron activity (Feng et al., 2020). There is 1 of these cells per hemineuromere (Feng et al., 2020).
