Level	Rule Name	Subject	Property	Value
WARN	duplicate_definition	FBbt:00047849	IAO:0000115	Segmentally-repeated premotor neuron of the larval abdominal neuromere that is part of lineage 2. It is a period-positive median segmental interneuron (Burgos et al., 2018).	
WARN	duplicate_definition	FBbt:00047850	IAO:0000115	Segmentally-repeated premotor neuron of the larval abdominal neuromere that is part of lineage 2. It is a period-positive median segmental interneuron (Burgos et al., 2018).	
WARN	duplicate_definition	FBbt:00001706	IAO:0000115	Region of the larval fat body, posterior to region 1. It consists of a descending band of cells extending over the salivary gland that joins with a ventral commissure that connects to the two main lateral sheets of the fat body. There are two of these similar branches per larvae (2' and 2'').	
WARN	duplicate_definition	FBbt:00001707	IAO:0000115	Region of the larval fat body, posterior to region 1. It consists of a descending band of cells extending over the salivary gland that joins with a ventral commissure that connects to the two main lateral sheets of the fat body. There are two of these similar branches per larvae (2' and 2'').	
WARN	duplicate_definition	FBbt:00001679	IAO:0000115	Ostia of the embryonic/larval heart located at the A6/A7 segmental boundary.	
WARN	duplicate_definition	FBbt:00001680	IAO:0000115	Ostia of the embryonic/larval heart located at the A6/A7 segmental boundary.	
WARN	duplicate_definition	FBbt:00111706	IAO:0000115	One of the two subtypes of broad duet local neurons of the larval antennal lobe.	
WARN	duplicate_definition	FBbt:00111707	IAO:0000115	One of the two subtypes of broad duet local neurons of the larval antennal lobe.	
WARN	duplicate_definition	FBbt:00003460	IAO:0000115	One of the two oblique sternopleural muscles of abdominal segment 1.	
WARN	duplicate_definition	FBbt:00003461	IAO:0000115	One of the two oblique sternopleural muscles of abdominal segment 1.	
WARN	duplicate_definition	FBbt:00111692	IAO:0000115	One of the two choosy neuron types of the larval antennal lobe. It targets a different, but overlapping set of glomeruli. It receives most of its input from olfactory receptor neurons, other sensory neurons and picky local neurons. It outputs mainly to uniglomerular projection neurons.	
WARN	duplicate_definition	FBbt:00111693	IAO:0000115	One of the two choosy neuron types of the larval antennal lobe. It targets a different, but overlapping set of glomeruli. It receives most of its input from olfactory receptor neurons, other sensory neurons and picky local neurons. It outputs mainly to uniglomerular projection neurons.	
WARN	duplicate_definition	FBbt:00001596	IAO:0000115	One of the three ventral unpaired median interneurons of the embryonic and larval ventral nerve cord midline.	
WARN	duplicate_definition	FBbt:00001597	IAO:0000115	One of the three ventral unpaired median interneurons of the embryonic and larval ventral nerve cord midline.	
WARN	duplicate_definition	FBbt:00001598	IAO:0000115	One of the three ventral unpaired median interneurons of the embryonic and larval ventral nerve cord midline.	
WARN	duplicate_definition	FBbt:00111702	IAO:0000115	One of the three subtypes of broad trio local neurons of the larval antennal lobe.	
WARN	duplicate_definition	FBbt:00111703	IAO:0000115	One of the three subtypes of broad trio local neurons of the larval antennal lobe.	
WARN	duplicate_definition	FBbt:00111704	IAO:0000115	One of the three subtypes of broad trio local neurons of the larval antennal lobe.	
WARN	duplicate_definition	FBbt:00002645	IAO:0000115	One of the three sensilla of the dorsal medial fold, located on the internal dorsal fold of the larval pharynx.	
WARN	duplicate_definition	FBbt:00002646	IAO:0000115	One of the three sensilla of the dorsal medial fold, located on the internal dorsal fold of the larval pharynx.	
WARN	duplicate_definition	FBbt:00002647	IAO:0000115	One of the three sensilla of the dorsal medial fold, located on the internal dorsal fold of the larval pharynx.	
WARN	duplicate_definition	FBbt:00002731	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval prothoracic segment.	
WARN	duplicate_definition	FBbt:00002732	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval prothoracic segment.	
WARN	duplicate_definition	FBbt:00002733	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval prothoracic segment.	
WARN	duplicate_definition	FBbt:00002767	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval metathoracic segment.	
WARN	duplicate_definition	FBbt:00002768	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval metathoracic segment.	
WARN	duplicate_definition	FBbt:00002769	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval metathoracic segment.	
WARN	duplicate_definition	FBbt:00002749	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval mesothoracic segment.	
WARN	duplicate_definition	FBbt:00002750	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval mesothoracic segment.	
WARN	duplicate_definition	FBbt:00002751	IAO:0000115	One of the three campaniformium sensilla of the dorsal sensory cluster of the embryonic/larval mesothoracic segment.	
WARN	duplicate_definition	FBbt:00047965	IAO:0000115	One of the contralaterally extending larval odd neurons of the calyx. It has presynaptic terminals in the ipsilateral and contralateral centroposterior medial compartment (posterior inferior protocerebrum) and centroposterior intermediate compartment (clamp) and postsynaptic terminals in the calyx.	
WARN	duplicate_definition	FBbt:00047966	IAO:0000115	One of the contralaterally extending larval odd neurons of the calyx. It has presynaptic terminals in the ipsilateral and contralateral centroposterior medial compartment (posterior inferior protocerebrum) and centroposterior intermediate compartment (clamp) and postsynaptic terminals in the calyx.	
WARN	duplicate_definition	FBbt:00002055	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.	
WARN	duplicate_definition	FBbt:00002056	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.	
WARN	duplicate_definition	FBbt:00002057	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.	
WARN	duplicate_definition	FBbt:00002058	IAO:0000115	One of four dendritic arborizing neurons found in each larval thoracic/abdominal ventral sensory cluster. Its axon fasciculates with the segmental nerve.	
WARN	duplicate_definition	FBbt:00047679	IAO:0000115	Neuron that may be involved in escape behavior of the larva.	
WARN	duplicate_definition	FBbt:00047680	IAO:0000115	Neuron that may be involved in escape behavior of the larva.	
WARN	duplicate_definition	FBbt:00047677	IAO:0000115	Neuron of the subesophageal ganglion that may be involved in larval avoidance behavior.	
WARN	duplicate_definition	FBbt:00047678	IAO:0000115	Neuron of the subesophageal ganglion that may be involved in larval avoidance behavior.	
WARN	duplicate_definition	FBbt:00047672	IAO:0000115	Neuron of the larval subesophageal ganglion that is involved in turning motion of the larva.	
WARN	duplicate_definition	FBbt:00047673	IAO:0000115	Neuron of the larval subesophageal ganglion that is involved in turning motion of the larva.	
WARN	duplicate_definition	FBbt:00001964	IAO:0000115	Nerve that is part of the supraesophageal ganglion.	
WARN	duplicate_definition	FBbt:00001976	IAO:0000115	Nerve that is part of the supraesophageal ganglion.	
WARN	duplicate_definition	FBbt:00111713	IAO:0000115	Multiglomerular neuron of the larval antennal lobe whose soma is located lateral to the antennal lobe. It arborizes in the antennal lobe, takes the mALT tract and projects to the region surrounding the mushroom body calyx and to the lateral horn. It receives input from a subset of olfactory receptor neurons (ORNs), a few uniglomerular olfactory projection neurons (uPNs), broad, keystone, picky, choosy, a few mPN neurons and other non-olfactory sensory neurons in the subesophageal zone.	
WARN	duplicate_definition	FBbt:00111714	IAO:0000115	Multiglomerular neuron of the larval antennal lobe whose soma is located lateral to the antennal lobe. It arborizes in the antennal lobe, takes the mALT tract and projects to the region surrounding the mushroom body calyx and to the lateral horn. It receives input from a subset of olfactory receptor neurons (ORNs), a few uniglomerular olfactory projection neurons (uPNs), broad, keystone, picky, choosy, a few mPN neurons and other non-olfactory sensory neurons in the subesophageal zone.	
WARN	duplicate_definition	FBbt:00002033	IAO:0000115	Multidendritic neuron located in the lateral complex of the second and third thoracic segments of the larva.	
WARN	duplicate_definition	FBbt:00002034	IAO:0000115	Multidendritic neuron located in the lateral complex of the second and third thoracic segments of the larva.	
WARN	duplicate_definition	FBbt:00110261	IAO:0000115	Motor neuron that innervates the external lateral transverse muscle 1.	
WARN	duplicate_definition	FBbt:00110273	IAO:0000115	Motor neuron that innervates the external lateral transverse muscle 1.	
WARN	duplicate_definition	FBbt:00002710	IAO:0000115	Mono-dendritic sensillum of the ventral organ.	
WARN	duplicate_definition	FBbt:00002712	IAO:0000115	Mono-dendritic sensillum of the ventral organ.	
WARN	duplicate_definition	FBbt:00002713	IAO:0000115	Mono-dendritic sensillum of the ventral organ.	
WARN	duplicate_definition	FBbt:00003842	IAO:0000115	Medullary tangential neuron that arborizes in the medulla.	
WARN	duplicate_definition	FBbt:00003844	IAO:0000115	Medullary tangential neuron that arborizes in the medulla.	
WARN	duplicate_definition	FBbt:00001897	IAO:0000115	Malpighian tubule lying in a posterior orientation (Wessing and Eichelberg, 1978).	
WARN	duplicate_definition	FBbt:00005726	IAO:0000115	Malpighian tubule lying in a posterior orientation (Wessing and Eichelberg, 1978).	
WARN	duplicate_definition	FBbt:00004406	IAO:0000115	Longitudinal bracted bristle row of the adult tarsi of the mesothoracic leg. It is posterior to row 1, in a ventral position.	
WARN	duplicate_definition	FBbt:00004460	IAO:0000115	Longitudinal bracted bristle row of the adult tarsi of the mesothoracic leg. It is posterior to row 1, in a ventral position.	
WARN	duplicate_definition	FBbt:00003861	IAO:0000115	Lobula tangential neuron that arborizes in the lobula.	
WARN	duplicate_definition	FBbt:00003867	IAO:0000115	Lobula tangential neuron that arborizes in the lobula.	
WARN	duplicate_definition	FBbt:00002839	IAO:0000115	Lateral mono-innervated hair of larval abdominal segments 1-7.	
WARN	duplicate_definition	FBbt:00002847	IAO:0000115	Lateral mono-innervated hair of larval abdominal segments 1-7.	
WARN	duplicate_definition	FBbt:00047958	IAO:0000115	Larval neuron with postsynaptic terminals in the centroposterior lateral compartment (clamp), centroposterior medial compartment (posterior inferior protocerebrum) and basoposterior medial compartment (ventromedial cerebrum) and presynaptic terminals in the mushroom body pedunculus.	
WARN	duplicate_definition	FBbt:00047959	IAO:0000115	Larval neuron with postsynaptic terminals in the centroposterior lateral compartment (clamp), centroposterior medial compartment (posterior inferior protocerebrum) and basoposterior medial compartment (ventromedial cerebrum) and presynaptic terminals in the mushroom body pedunculus.	
WARN	duplicate_definition	FBbt:00047976	IAO:0000115	Larval neuron that has presynapses in the ipsilateral centroposterior medial compartment (posterior inferior protocerebrum) and postsynapses in the ipsilateral mushroom body lower vertical lobe (V1) (Saumweber et al., 2018).	
WARN	duplicate_definition	FBbt:00047977	IAO:0000115	Larval neuron that has presynapses in the ipsilateral centroposterior medial compartment (posterior inferior protocerebrum) and postsynapses in the ipsilateral mushroom body lower vertical lobe (V1) (Saumweber et al., 2018).	
WARN	duplicate_definition	FBbt:00047980	IAO:0000115	Larval neuron that has presynapses in the ipsilateral and contralateral centroposterior medial compartment (posterior inferior protocerebrum) and postsynapses in the lateral region (M2/shaft) of the mushroom body medial lobe (Saumweber et al., 2018).	
WARN	duplicate_definition	FBbt:00047981	IAO:0000115	Larval neuron that has presynapses in the ipsilateral and contralateral centroposterior medial compartment (posterior inferior protocerebrum) and postsynapses in the lateral region (M2/shaft) of the mushroom body medial lobe (Saumweber et al., 2018).	
WARN	duplicate_definition	FBbt:00047960	IAO:0000115	Larval neuron that has postsynaptic terminals in the mushroom body pedunculus and presynaptic terminals in the centroposterior lateral and intermediate compartments (clamp).	
WARN	duplicate_definition	FBbt:00047961	IAO:0000115	Larval neuron that has postsynaptic terminals in the mushroom body pedunculus and presynaptic terminals in the centroposterior lateral and intermediate compartments (clamp).	
WARN	duplicate_definition	FBbt:00047204	IAO:0000115	Larval Ladder neuron subtype.	
WARN	duplicate_definition	FBbt:00047205	IAO:0000115	Larval Ladder neuron subtype.	
WARN	duplicate_definition	FBbt:00047206	IAO:0000115	Larval Ladder neuron subtype.	
WARN	duplicate_definition	FBbt:00047451	IAO:0000115	Larval gustatory receptor neuron of the dorsal organ group. This neuron has a cell body in the dorsal organ ganglion and innervates the dorsal organ. This subclass represents one bilateral pair of cells that express Gr2a and Gr28a (Kwon et al., 2011).	
WARN	duplicate_definition	FBbt:00047452	IAO:0000115	Larval gustatory receptor neuron of the dorsal organ group. This neuron has a cell body in the dorsal organ ganglion and innervates the dorsal organ. This subclass represents one bilateral pair of cells that express Gr2a and Gr28a (Kwon et al., 2011).	
WARN	duplicate_definition	FBbt:00111507	IAO:0000115	Large dorsal domain of nodulus subunit II in the adult brain, which overlies the ventral domain.	
WARN	duplicate_definition	FBbt:00111508	IAO:0000115	Large dorsal domain of nodulus subunit II in the adult brain, which overlies the ventral domain.	
WARN	duplicate_definition	FBbt:00111510	IAO:0000115	Large dorsal domain of nodulus subunit II in the adult brain, which overlies the ventral domain.	
WARN	duplicate_definition	FBbt:00111455	IAO:0000115	Interneuron that connects the protocerebral bridge slice 1, both slices 8 of the posterior ring of the ellipsoid body and the contralateral dorsal gall (dorsal spindle body).	
WARN	duplicate_definition	FBbt:00111456	IAO:0000115	Interneuron that connects the protocerebral bridge slice 1, both slices 8 of the posterior ring of the ellipsoid body and the contralateral dorsal gall (dorsal spindle body).	
WARN	duplicate_definition	FBbt:00047435	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. This subclass represents one bilateral pair of cells that express Gr33a, Gr66a and Gr68a.	
WARN	duplicate_definition	FBbt:00047436	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. This subclass represents one bilateral pair of cells that express Gr33a, Gr66a and Gr68a.	
WARN	duplicate_definition	FBbt:00047438	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. This subclass represents one bilateral pair of cells that express Gr28a.	
WARN	duplicate_definition	FBbt:00047439	IAO:0000115	Gustatory receptor neuron of the larval hypophysis. This subclass represents one bilateral pair of cells that express Gr28a.	
WARN	duplicate_definition	FBbt:00047440	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. This subclass represents one bilateral pair of cells that express Gr33a, Gr66a, Gr32a, Gr22b, Gr39a.a and Gr39b.	
WARN	duplicate_definition	FBbt:00047441	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. This subclass represents one bilateral pair of cells that express Gr33a, Gr66a, Gr32a, Gr22b, Gr39a.a and Gr39b.	
WARN	duplicate_definition	FBbt:00047444	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. This subclass represents one bilateral pair of cells that express Gr28a.	
WARN	duplicate_definition	FBbt:00047445	IAO:0000115	Gustatory receptor neuron of the larval hypopharyngeal organ. This subclass represents one bilateral pair of cells that express Gr28a.	
WARN	duplicate_definition	FBbt:00004674	IAO:0000115	Fifth tarsal segment of the prothoracic leg. Proximally it articulates with the tarsal segment 4, and distally it with the pretarsus.	
WARN	duplicate_definition	FBbt:00004696	IAO:0000115	Fifth tarsal segment of the prothoracic leg. Proximally it articulates with the tarsal segment 4, and distally it with the pretarsus.	
WARN	duplicate_definition	FBbt:00110247	IAO:0000115	Dorsal-most of the ventral longitudinal muscles.	
WARN	duplicate_definition	FBbt:00110301	IAO:0000115	Dorsal-most of the ventral longitudinal muscles.	
WARN	duplicate_definition	FBbt:00001505	IAO:0000115	Contralateral interneuron of the lineage of the neuroblast NB5-6 of the thorax that projects through the posterior commissure.	
WARN	duplicate_definition	FBbt:00001508	IAO:0000115	Contralateral interneuron of the lineage of the neuroblast NB5-6 of the thorax that projects through the posterior commissure.	
WARN	duplicate_definition	FBbt:00003684	IAO:0000115	Bilaterally paired neuropil structure situated postero-dorsally in the protocerebrum that functions in olfactory associative learning and memory. The mushroom body is divided into: the calyx, which is closest to the cortex and receives sensory interneuron afferents; the pedunculus, which is a thick axon bundle extending from the calyx to the base of the lobes; and the mushroom body lobe system, which consists of a vertical branch composed of two intertwined lobes (alpha and alpha') and a medial branch consisting of three parallel lobes (beta, beta' and gamma).	
WARN	duplicate_definition	FBbt:00005801	IAO:0000115	Bilaterally paired neuropil structure situated postero-dorsally in the protocerebrum that functions in olfactory associative learning and memory. The mushroom body is divided into: the calyx, which is closest to the cortex and receives sensory interneuron afferents; the pedunculus, which is a thick axon bundle extending from the calyx to the base of the lobes; and the mushroom body lobe system, which consists of a vertical branch composed of two intertwined lobes (alpha and alpha') and a medial branch consisting of three parallel lobes (beta, beta' and gamma).	
WARN	duplicate_definition	FBbt:00004262	IAO:0000115	Any one of a row of 3 campaniform sensilla located laterally distally on the trochanter.	
WARN	duplicate_definition	FBbt:00004429	IAO:0000115	Any one of a row of 3 campaniform sensilla located laterally distally on the trochanter.	
WARN	duplicate_definition	FBbt:00004263	IAO:0000115	Any one of 5 medially located prothoracic trochanter sensillum campaniformium Sc13. These are located in hairy cuticle.	
WARN	duplicate_definition	FBbt:00004372	IAO:0000115	Any one of 5 medially located prothoracic trochanter sensillum campaniformium Sc13. These are located in hairy cuticle.	
WARN	duplicate_definition	FBbt:00004555	IAO:0000115	Anterior and major portion of the thoracic episternum.	
WARN	duplicate_definition	FBbt:00004567	IAO:0000115	Anterior and major portion of the thoracic episternum.	
WARN	duplicate_definition	FBbt:00110666	IAO:0000115	An olfactory basiconic sensillum of the lateral surface of the antenna, innervated by 3 ORNs.	
WARN	duplicate_definition	FBbt:00110667	IAO:0000115	An olfactory basiconic sensillum of the lateral surface of the antenna, innervated by 3 ORNs.	
WARN	duplicate_definition	FBbt:00007480	IAO:0000115	Air sac tracheoblast that is not at the tip or leading edge of an air sac primordium.	
WARN	duplicate_definition	FBbt:00007481	IAO:0000115	Air sac tracheoblast that is not at the tip or leading edge of an air sac primordium.	
WARN	duplicate_definition	FBbt:00007479	IAO:0000115	Air sac tracheoblast at the tip (leading edge) of the developing air sac primordium. It forms extensive filopodia.	
WARN	duplicate_definition	FBbt:00007489	IAO:0000115	Air sac tracheoblast at the tip (leading edge) of the developing air sac primordium. It forms extensive filopodia.	
WARN	duplicate_definition	FBbt:00050059	IAO:0000115	A type II centromedial neuroblast of the posterior deutocerebrum.	
WARN	duplicate_definition	FBbt:00100568	IAO:0000115	A type II centromedial neuroblast of the posterior deutocerebrum.	
WARN	duplicate_definition	FBbt:00100571	IAO:0000115	A type II centromedial neuroblast of the posterior deutocerebrum.	
WARN	duplicate_definition	RO:0000301	IAO:0000115	A relation that holds between a neuron that is synapsed_to another neuron or a neuron that is connected indirectly to another by a chain of neurons, each synapsed_to the next.	
WARN	duplicate_definition	RO:0000302	IAO:0000115	A relation that holds between a neuron that is synapsed_to another neuron or a neuron that is connected indirectly to another by a chain of neurons, each synapsed_to the next.	
WARN	duplicate_definition	FBbt:00000476	IAO:0000115	A laterally located hypodermal muscle of the embryonic/larval musculature that runs from a dorsal posterior muscle attachment site to a ventral anterior one.	
WARN	duplicate_definition	FBbt:00000477	IAO:0000115	A laterally located hypodermal muscle of the embryonic/larval musculature that runs from a dorsal posterior muscle attachment site to a ventral anterior one.	
WARN	duplicate_definition	FBbt:00002799	IAO:0000115	A dorsal, mono-innervated campaniform sensillum of larval abdominal segments 1-7.	
WARN	duplicate_definition	FBbt:00002807	IAO:0000115	A dorsal, mono-innervated campaniform sensillum of larval abdominal segments 1-7.	
WARN	duplicate_definition	FBbt:00046005	IAO:0000115	A compartment boundary that divides the metathoracic leg disc into dorsal and ventral compartments.	
WARN	duplicate_definition	FBbt:00046006	IAO:0000115	A compartment boundary that divides the metathoracic leg disc into dorsal and ventral compartments.	
WARN	duplicate_definition	FBbt:00110508	IAO:0000115	A clone of neurons in the adult female brain that expresses fruitless, all of which develop from neuroblast DM6.	
WARN	duplicate_definition	FBbt:00110622	IAO:0000115	A clone of neurons in the adult female brain that expresses fruitless, all of which develop from neuroblast DM6.	
WARN	duplicate_definition	FBbt:00110500	IAO:0000115	A clone of neurons in the adult female brain that expresses fruitless, all of which develop from neuroblast DM2.	
WARN	duplicate_definition	FBbt:00110616	IAO:0000115	A clone of neurons in the adult female brain that expresses fruitless, all of which develop from neuroblast DM2.	
WARN	duplicate_definition	FBbt:00110512	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior subesophageal ganglion.	
WARN	duplicate_definition	FBbt:00110514	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior subesophageal ganglion.	
WARN	duplicate_definition	FBbt:00110516	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior subesophageal ganglion.	
WARN	duplicate_definition	FBbt:00110518	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior subesophageal ganglion.	
WARN	duplicate_definition	FBbt:00110520	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior subesophageal ganglion.	
WARN	duplicate_definition	FBbt:00110504	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior medial protocerebrum.	
WARN	duplicate_definition	FBbt:00110510	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior medial protocerebrum.	
WARN	duplicate_definition	FBbt:00110488	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior inferior protocerebrum.	
WARN	duplicate_definition	FBbt:00110494	IAO:0000115	A clone of neurons in the adult brain that expresses fruitless, whose cell bodies are located in the posterior inferior protocerebrum.	
